SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Wind.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Code1.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Code2.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Code3.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Trun.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_PFeed.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_NFeed.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Push.nstatus_Act
NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

21966	70	21966	0	21966	0	21966	60	21966	0	21966	199	21966	50	21966	43
21968	70	21968	0	21968	0	21968	60	21968	0	21968	199	21968	50	21968	43
21970	70	21970	0	21970	0	21970	60	21970	0	21970	199	21970	50	21970	43
21972	70	21972	0	21972	0	21972	60	21972	0	21972	199	21972	50	21972	43
21974	70	21974	0	21974	0	21974	60	21974	0	21974	199	21974	50	21974	43
21976	70	21976	0	21976	0	21976	60	21976	0	21976	199	21976	50	21976	43
21978	70	21978	0	21978	0	21978	60	21978	0	21978	199	21978	50	21978	43
21980	70	21980	0	21980	0	21980	60	21980	0	21980	199	21980	50	21980	43
21982	70	21982	0	21982	0	21982	60	21982	0	21982	199	21982	50	21982	43
21984	70	21984	0	21984	0	21984	60	21984	0	21984	199	21984	50	21984	43
21986	70	21986	0	21986	0	21986	70	21986	0	21986	199	21986	50	21986	43
21988	70	21988	0	21988	0	21988	70	21988	0	21988	199	21988	50	21988	43
21990	70	21990	0	21990	0	21990	70	21990	0	21990	199	21990	50	21990	43
21992	70	21992	0	21992	0	21992	70	21992	0	21992	199	21992	50	21992	43
21994	70	21994	0	21994	0	21994	70	21994	0	21994	199	21994	50	21994	43
21996	70	21996	0	21996	0	21996	70	21996	0	21996	199	21996	50	21996	43
21998	70	21998	0	21998	0	21998	70	21998	0	21998	199	21998	50	21998	43
22000	70	22000	0	22000	0	22000	70	22000	0	22000	199	22000	50	22000	43
22002	70	22002	0	22002	0	22002	70	22002	0	22002	199	22002	50	22002	43
22004	70	22004	0	22004	0	22004	70	22004	0	22004	199	22004	50	22004	43
22006	70	22006	0	22006	0	22006	70	22006	0	22006	199	22006	60	22006	43
22008	80	22008	0	22008	0	22008	70	22008	0	22008	199	22008	70	22008	43
22010	90	22010	0	22010	0	22010	70	22010	0	22010	199	22010	70	22010	43
22012	90	22012	0	22012	0	22012	70	22012	0	22012	0	22012	70	22012	43
22014	90	22014	0	22014	0	22014	70	22014	0	22014	0	22014	70	22014	43
22016	90	22016	0	22016	0	22016	70	22016	0	22016	0	22016	70	22016	43
22018	90	22018	0	22018	0	22018	70	22018	0	22018	0	22018	70	22018	43
22020	90	22020	0	22020	0	22020	70	22020	0	22020	0	22020	70	22020	43
22022	90	22022	0	22022	0	22022	70	22022	0	22022	0	22022	70	22022	43
22024	90	22024	0	22024	0	22024	70	22024	0	22024	0	22024	70	22024	43
22026	90	22026	0	22026	0	22026	70	22026	0	22026	0	22026	70	22026	43
22028	90	22028	0	22028	0	22028	70	22028	0	22028	0	22028	70	22028	43
22030	90	22030	0	22030	0	22030	70	22030	0	22030	0	22030	70	22030	43
22032	90	22032	0	22032	0	22032	70	22032	0	22032	0	22032	70	22032	43
22034	90	22034	0	22034	0	22034	70	22034	0	22034	0	22034	70	22034	43
22036	90	22036	0	22036	0	22036	70	22036	0	22036	0	22036	70	22036	43
22038	90	22038	0	22038	0	22038	70	22038	0	22038	0	22038	70	22038	43
22040	90	22040	0	22040	0	22040	70	22040	0	22040	0	22040	70	22040	43
22042	90	22042	0	22042	0	22042	70	22042	0	22042	0	22042	70	22042	43
22044	90	22044	0	22044	0	22044	70	22044	0	22044	0	22044	70	22044	43
22046	90	22046	0	22046	0	22046	70	22046	0	22046	0	22046	70	22046	43
22048	90	22048	0	22048	0	22048	70	22048	0	22048	0	22048	70	22048	43
22050	90	22050	0	22050	0	22050	70	22050	0	22050	0	22050	70	22050	43
22052	90	22052	0	22052	0	22052	70	22052	0	22052	0	22052	70	22052	43
22054	90	22054	0	22054	0	22054	70	22054	0	22054	0	22054	70	22054	43
22056	90	22056	0	22056	0	22056	70	22056	0	22056	0	22056	70	22056	43
22058	90	22058	0	22058	0	22058	70	22058	0	22058	0	22058	70	22058	43
22060	90	22060	0	22060	0	22060	70	22060	0	22060	0	22060	70	22060	43
22062	90	22062	0	22062	0	22062	70	22062	0	22062	0	22062	70	22062	43
22064	90	22064	0	22064	0	22064	70	22064	0	22064	0	22064	70	22064	43
22066	90	22066	0	22066	0	22066	70	22066	0	22066	0	22066	70	22066	43
22068	90	22068	0	22068	0	22068	70	22068	0	22068	0	22068	70	22068	43
22070	90	22070	0	22070	0	22070	70	22070	0	22070	0	22070	70	22070	43
22072	90	22072	0	22072	0	22072	70	22072	0	22072	0	22072	70	22072	43
22074	90	22074	0	22074	0	22074	70	22074	0	22074	0	22074	70	22074	43
22076	90	22076	0	22076	0	22076	70	22076	0	22076	0	22076	70	22076	43
22078	90	22078	0	22078	0	22078	70	22078	0	22078	0	22078	70	22078	43
22080	90	22080	0	22080	0	22080	70	22080	0	22080	0	22080	70	22080	43
22082	90	22082	0	22082	0	22082	70	22082	0	22082	0	22082	70	22082	43
22084	90	22084	0	22084	0	22084	70	22084	0	22084	0	22084	70	22084	43
22086	90	22086	0	22086	0	22086	70	22086	0	22086	0	22086	70	22086	43
22088	90	22088	0	22088	0	22088	70	22088	0	22088	0	22088	70	22088	43
22090	90	22090	0	22090	0	22090	70	22090	0	22090	0	22090	70	22090	43
22092	90	22092	0	22092	0	22092	70	22092	0	22092	0	22092	70	22092	43
22094	90	22094	0	22094	0	22094	70	22094	0	22094	0	22094	70	22094	43
22096	90	22096	0	22096	0	22096	70	22096	0	22096	0	22096	70	22096	43
22098	90	22098	0	22098	0	22098	70	22098	0	22098	0	22098	70	22098	43
22100	90	22100	0	22100	0	22100	70	22100	0	22100	0	22100	70	22100	43
22102	90	22102	0	22102	0	22102	70	22102	0	22102	0	22102	70	22102	43
22104	90	22104	0	22104	0	22104	70	22104	0	22104	0	22104	70	22104	43
22106	90	22106	0	22106	0	22106	70	22106	0	22106	0	22106	70	22106	43
22108	90	22108	0	22108	0	22108	70	22108	0	22108	0	22108	70	22108	43
22110	90	22110	0	22110	0	22110	70	22110	0	22110	0	22110	70	22110	43
22112	90	22112	0	22112	0	22112	70	22112	0	22112	0	22112	70	22112	43
22114	90	22114	0	22114	0	22114	70	22114	0	22114	0	22114	70	22114	43
22116	90	22116	0	22116	0	22116	70	22116	0	22116	0	22116	70	22116	43
22118	90	22118	0	22118	0	22118	70	22118	0	22118	0	22118	70	22118	43
22120	90	22120	0	22120	0	22120	70	22120	0	22120	0	22120	70	22120	43
22122	90	22122	0	22122	0	22122	70	22122	0	22122	0	22122	70	22122	43
22124	90	22124	0	22124	0	22124	70	22124	0	22124	0	22124	70	22124	43
22126	90	22126	0	22126	0	22126	70	22126	0	22126	0	22126	70	22126	43
22128	90	22128	0	22128	0	22128	70	22128	0	22128	0	22128	70	22128	43
22130	90	22130	0	22130	0	22130	70	22130	0	22130	0	22130	70	22130	43
22132	90	22132	0	22132	0	22132	70	22132	0	22132	0	22132	70	22132	43
22134	90	22134	0	22134	0	22134	70	22134	0	22134	0	22134	70	22134	43
22136	90	22136	0	22136	0	22136	70	22136	0	22136	0	22136	70	22136	43
22138	90	22138	0	22138	0	22138	70	22138	0	22138	0	22138	70	22138	43
22140	90	22140	0	22140	0	22140	70	22140	0	22140	0	22140	70	22140	43
22142	90	22142	0	22142	0	22142	70	22142	0	22142	0	22142	70	22142	43
22144	90	22144	0	22144	0	22144	70	22144	0	22144	0	22144	70	22144	43
22146	90	22146	0	22146	10	22146	70	22146	0	22146	0	22146	70	22146	43
22148	90	22148	0	22148	20	22148	70	22148	0	22148	0	22148	70	22148	43
22150	90	22150	0	22150	20	22150	70	22150	0	22150	0	22150	70	22150	43
22152	90	22152	0	22152	20	22152	70	22152	0	22152	0	22152	70	22152	43
22154	90	22154	0	22154	20	22154	70	22154	0	22154	0	22154	70	22154	43
22156	90	22156	0	22156	20	22156	70	22156	0	22156	0	22156	70	22156	43
22158	90	22158	0	22158	20	22158	70	22158	0	22158	0	22158	70	22158	43
22160	90	22160	0	22160	20	22160	70	22160	0	22160	0	22160	70	22160	43
22162	90	22162	0	22162	20	22162	70	22162	0	22162	0	22162	70	22162	43
22164	90	22164	0	22164	20	22164	110	22164	0	22164	0	22164	70	22164	43
22166	90	22166	0	22166	20	22166	110	22166	0	22166	0	22166	70	22166	43
22168	90	22168	0	22168	20	22168	110	22168	0	22168	0	22168	70	22168	43
22170	90	22170	0	22170	20	22170	110	22170	0	22170	0	22170	70	22170	43
22172	90	22172	0	22172	20	22172	110	22172	0	22172	0	22172	70	22172	43
22174	90	22174	0	22174	20	22174	110	22174	0	22174	0	22174	70	22174	43
22176	90	22176	0	22176	20	22176	110	22176	0	22176	0	22176	70	22176	43
22178	90	22178	0	22178	20	22178	110	22178	0	22178	0	22178	70	22178	43
22180	90	22180	0	22180	20	22180	110	22180	0	22180	0	22180	70	22180	43
22182	90	22182	0	22182	20	22182	110	22182	0	22182	0	22182	70	22182	43
22184	90	22184	0	22184	20	22184	110	22184	0	22184	0	22184	70	22184	43
22186	90	22186	0	22186	20	22186	110	22186	0	22186	0	22186	70	22186	43
22188	90	22188	0	22188	20	22188	110	22188	0	22188	0	22188	70	22188	43
22190	90	22190	0	22190	20	22190	110	22190	0	22190	0	22190	70	22190	43
22192	90	22192	0	22192	20	22192	110	22192	0	22192	0	22192	70	22192	43
22194	90	22194	0	22194	20	22194	110	22194	0	22194	0	22194	70	22194	43
22196	90	22196	0	22196	20	22196	110	22196	0	22196	0	22196	70	22196	43
22198	90	22198	0	22198	20	22198	110	22198	0	22198	0	22198	70	22198	43
22200	90	22200	0	22200	20	22200	110	22200	0	22200	0	22200	70	22200	43
22202	90	22202	0	22202	20	22202	110	22202	0	22202	0	22202	70	22202	43
22204	90	22204	0	22204	20	22204	110	22204	0	22204	0	22204	70	22204	43
22206	90	22206	0	22206	20	22206	110	22206	0	22206	0	22206	70	22206	43
22208	90	22208	0	22208	20	22208	110	22208	0	22208	0	22208	70	22208	43
22210	90	22210	0	22210	20	22210	110	22210	0	22210	0	22210	70	22210	43
22212	90	22212	0	22212	20	22212	110	22212	0	22212	0	22212	70	22212	43
22214	90	22214	0	22214	20	22214	110	22214	0	22214	0	22214	70	22214	43
22216	90	22216	0	22216	20	22216	110	22216	0	22216	0	22216	70	22216	43
22218	90	22218	0	22218	20	22218	110	22218	0	22218	0	22218	70	22218	43
22220	90	22220	0	22220	20	22220	110	22220	0	22220	0	22220	70	22220	43
22222	90	22222	0	22222	20	22222	110	22222	0	22222	0	22222	70	22222	43
22224	90	22224	0	22224	20	22224	110	22224	0	22224	0	22224	70	22224	43
22226	90	22226	0	22226	20	22226	110	22226	0	22226	0	22226	70	22226	43
22228	90	22228	0	22228	20	22228	110	22228	0	22228	0	22228	70	22228	43
22230	90	22230	0	22230	20	22230	110	22230	0	22230	0	22230	70	22230	43
22232	90	22232	0	22232	20	22232	110	22232	0	22232	0	22232	70	22232	43
22234	90	22234	0	22234	20	22234	110	22234	0	22234	0	22234	70	22234	43
22236	90	22236	0	22236	20	22236	110	22236	0	22236	0	22236	70	22236	43
22238	90	22238	0	22238	20	22238	110	22238	0	22238	0	22238	70	22238	43
22240	90	22240	0	22240	20	22240	110	22240	0	22240	0	22240	70	22240	43
22242	90	22242	0	22242	20	22242	110	22242	0	22242	0	22242	70	22242	43
22244	90	22244	0	22244	20	22244	110	22244	0	22244	0	22244	70	22244	43
22246	90	22246	0	22246	20	22246	110	22246	0	22246	0	22246	70	22246	43
22248	90	22248	0	22248	20	22248	110	22248	0	22248	0	22248	70	22248	43
22250	90	22250	0	22250	20	22250	110	22250	0	22250	0	22250	70	22250	43
22252	90	22252	0	22252	20	22252	110	22252	0	22252	0	22252	70	22252	43
22254	90	22254	0	22254	20	22254	110	22254	0	22254	0	22254	70	22254	43
22256	90	22256	0	22256	20	22256	110	22256	0	22256	0	22256	70	22256	43
22258	90	22258	0	22258	20	22258	110	22258	0	22258	0	22258	70	22258	43
22260	90	22260	0	22260	20	22260	110	22260	0	22260	0	22260	70	22260	43
22262	90	22262	0	22262	20	22262	110	22262	0	22262	0	22262	70	22262	43
22264	90	22264	0	22264	20	22264	110	22264	0	22264	0	22264	70	22264	43
22266	90	22266	0	22266	20	22266	110	22266	0	22266	0	22266	70	22266	43
22268	90	22268	0	22268	20	22268	110	22268	0	22268	0	22268	70	22268	43
22270	90	22270	0	22270	20	22270	110	22270	0	22270	0	22270	70	22270	43
22272	90	22272	0	22272	20	22272	110	22272	0	22272	0	22272	70	22272	43
22274	90	22274	0	22274	20	22274	110	22274	0	22274	0	22274	70	22274	43
22276	90	22276	0	22276	20	22276	110	22276	0	22276	0	22276	70	22276	43
22278	90	22278	0	22278	20	22278	110	22278	0	22278	0	22278	70	22278	80
22280	90	22280	0	22280	20	22280	110	22280	0	22280	0	22280	70	22280	90
22282	90	22282	0	22282	20	22282	110	22282	0	22282	0	22282	70	22282	90
22284	90	22284	0	22284	20	22284	110	22284	0	22284	0	22284	70	22284	90
22286	90	22286	0	22286	20	22286	110	22286	0	22286	0	22286	70	22286	90
22288	90	22288	0	22288	20	22288	110	22288	0	22288	0	22288	70	22288	90
22290	90	22290	0	22290	20	22290	110	22290	0	22290	0	22290	70	22290	90
22292	90	22292	0	22292	20	22292	110	22292	0	22292	0	22292	70	22292	90
22294	90	22294	0	22294	20	22294	110	22294	0	22294	0	22294	70	22294	90
22296	90	22296	0	22296	20	22296	110	22296	0	22296	0	22296	70	22296	90
22298	90	22298	0	22298	20	22298	110	22298	0	22298	0	22298	70	22298	90
22300	90	22300	0	22300	20	22300	110	22300	0	22300	0	22300	70	22300	90
22302	90	22302	0	22302	20	22302	110	22302	0	22302	0	22302	70	22302	90
22304	90	22304	0	22304	20	22304	110	22304	0	22304	0	22304	70	22304	90
22306	90	22306	0	22306	20	22306	110	22306	0	22306	0	22306	70	22306	90
22308	90	22308	0	22308	20	22308	110	22308	0	22308	0	22308	70	22308	90
22310	90	22310	0	22310	20	22310	110	22310	0	22310	0	22310	70	22310	90
22312	90	22312	0	22312	20	22312	110	22312	0	22312	0	22312	70	22312	90
22314	90	22314	0	22314	20	22314	110	22314	0	22314	0	22314	75	22314	90
22316	90	22316	0	22316	20	22316	110	22316	0	22316	0	22316	90	22316	90
22318	90	22318	0	22318	20	22318	110	22318	0	22318	0	22318	110	22318	90
22320	90	22320	0	22320	20	22320	110	22320	0	22320	0	22320	110	22320	90
22322	90	22322	0	22322	20	22322	110	22322	0	22322	0	22322	0	22322	90
22324	100	22324	0	22324	20	22324	110	22324	0	22324	0	22324	0	22324	100
22326	105	22326	0	22326	20	22326	110	22326	0	22326	0	22326	0	22326	0
22328	106	22328	0	22328	20	22328	110	22328	0	22328	0	22328	0	22328	0
22330	106	22330	0	22330	20	22330	110	22330	0	22330	0	22330	0	22330	0
22332	106	22332	0	22332	20	22332	110	22332	0	22332	0	22332	0	22332	0
22334	106	22334	0	22334	20	22334	110	22334	0	22334	0	22334	0	22334	0
22336	110	22336	0	22336	20	22336	110	22336	0	22336	0	22336	0	22336	0
22338	200	22338	0	22338	20	22338	110	22338	0	22338	0	22338	0	22338	0
22340	210	22340	0	22340	20	22340	110	22340	0	22340	0	22340	0	22340	0
22342	300	22342	0	22342	20	22342	110	22342	0	22342	0	22342	0	22342	0
22344	310	22344	0	22344	20	22344	110	22344	0	22344	0	22344	0	22344	0
22346	320	22346	0	22346	20	22346	110	22346	0	22346	0	22346	0	22346	0
22348	330	22348	0	22348	20	22348	110	22348	0	22348	0	22348	0	22348	0
22350	340	22350	0	22350	20	22350	110	22350	0	22350	0	22350	0	22350	0
22352	350	22352	0	22352	20	22352	110	22352	0	22352	0	22352	0	22352	0
22354	400	22354	0	22354	20	22354	110	22354	0	22354	0	22354	0	22354	0
22356	410	22356	10	22356	20	22356	110	22356	0	22356	200	22356	200	22356	0
22358	410	22358	10	22358	20	22358	110	22358	0	22358	205	22358	205	22358	0
22360	420	22360	10	22360	20	22360	110	22360	0	22360	205	22360	205	22360	0
22362	420	22362	10	22362	20	22362	110	22362	0	22362	205	22362	205	22362	0
22364	420	22364	10	22364	20	22364	110	22364	0	22364	205	22364	205	22364	0
22366	420	22366	10	22366	20	22366	110	22366	0	22366	205	22366	205	22366	0
22368	420	22368	10	22368	20	22368	110	22368	0	22368	205	22368	205	22368	0
22370	420	22370	10	22370	20	22370	110	22370	0	22370	205	22370	205	22370	0
22372	420	22372	10	22372	20	22372	110	22372	0	22372	205	22372	205	22372	0
22374	420	22374	10	22374	20	22374	110	22374	0	22374	205	22374	205	22374	0
22376	420	22376	20	22376	20	22376	110	22376	0	22376	205	22376	205	22376	0
22378	420	22378	1000	22378	20	22378	110	22378	0	22378	205	22378	205	22378	0
22380	420	22380	1005	22380	20	22380	110	22380	0	22380	205	22380	205	22380	0
22382	420	22382	1010	22382	20	22382	110	22382	0	22382	205	22382	205	22382	0
22384	420	22384	1010	22384	20	22384	110	22384	0	22384	205	22384	205	22384	0
22386	420	22386	1010	22386	20	22386	110	22386	0	22386	205	22386	205	22386	0
22388	420	22388	1010	22388	20	22388	110	22388	0	22388	205	22388	205	22388	0
22390	420	22390	1010	22390	20	22390	110	22390	0	22390	205	22390	205	22390	0
22392	420	22392	1010	22392	20	22392	110	22392	0	22392	205	22392	205	22392	0
22394	420	22394	1020	22394	20	22394	110	22394	0	22394	205	22394	205	22394	0
22396	420	22396	1030	22396	20	22396	110	22396	0	22396	205	22396	205	22396	0
22398	420	22398	1040	22398	20	22398	110	22398	0	22398	205	22398	205	22398	0
22400	420	22400	1040	22400	20	22400	110	22400	0	22400	205	22400	205	22400	0
22402	420	22402	1040	22402	20	22402	110	22402	0	22402	205	22402	205	22402	0
22404	420	22404	1040	22404	20	22404	110	22404	0	22404	205	22404	205	22404	0
22406	420	22406	1040	22406	20	22406	110	22406	0	22406	205	22406	205	22406	0
22408	420	22408	1040	22408	20	22408	110	22408	0	22408	205	22408	205	22408	0
22410	420	22410	1040	22410	20	22410	110	22410	0	22410	205	22410	205	22410	0
22412	420	22412	1040	22412	20	22412	110	22412	0	22412	205	22412	205	22412	0
22414	420	22414	1040	22414	20	22414	110	22414	0	22414	205	22414	205	22414	0
22416	420	22416	1040	22416	20	22416	110	22416	0	22416	205	22416	205	22416	0
22418	420	22418	1040	22418	20	22418	110	22418	0	22418	205	22418	205	22418	0
22420	420	22420	1040	22420	20	22420	110	22420	0	22420	205	22420	205	22420	0
22422	420	22422	1040	22422	20	22422	110	22422	0	22422	205	22422	205	22422	0
22424	420	22424	1040	22424	20	22424	110	22424	0	22424	205	22424	205	22424	0
22426	420	22426	1040	22426	20	22426	110	22426	0	22426	205	22426	205	22426	0
22428	420	22428	1040	22428	20	22428	110	22428	0	22428	210	22428	205	22428	0
22430	420	22430	1040	22430	20	22430	110	22430	0	22430	210	22430	205	22430	0
22432	420	22432	1050	22432	20	22432	110	22432	0	22432	210	22432	205	22432	0
22434	420	22434	2000	22434	20	22434	110	22434	0	22434	210	22434	205	22434	0
22436	420	22436	2000	22436	20	22436	110	22436	0	22436	210	22436	205	22436	0
22438	420	22438	2000	22438	20	22438	110	22438	0	22438	210	22438	205	22438	0
22440	420	22440	2000	22440	20	22440	110	22440	0	22440	210	22440	205	22440	0
22442	420	22442	2000	22442	20	22442	120	22442	0	22442	210	22442	205	22442	0
22444	420	22444	2000	22444	20	22444	120	22444	0	22444	210	22444	205	22444	0
22446	420	22446	2000	22446	20	22446	120	22446	0	22446	210	22446	205	22446	0
22448	420	22448	2000	22448	20	22448	120	22448	0	22448	210	22448	205	22448	0
22450	420	22450	2000	22450	20	22450	130	22450	0	22450	210	22450	205	22450	0
22452	420	22452	2000	22452	20	22452	130	22452	0	22452	210	22452	205	22452	0
22454	420	22454	2000	22454	20	22454	130	22454	0	22454	210	22454	205	22454	0
22456	420	22456	2000	22456	20	22456	130	22456	0	22456	210	22456	205	22456	0
22458	420	22458	2000	22458	20	22458	130	22458	0	22458	210	22458	205	22458	0
22460	420	22460	2000	22460	20	22460	130	22460	0	22460	210	22460	205	22460	0
22462	420	22462	2000	22462	20	22462	130	22462	0	22462	210	22462	205	22462	0
22464	420	22464	2000	22464	20	22464	130	22464	0	22464	210	22464	205	22464	0
22466	420	22466	2000	22466	20	22466	130	22466	0	22466	210	22466	205	22466	0
22468	420	22468	2000	22468	20	22468	130	22468	0	22468	210	22468	205	22468	0
22470	420	22470	2000	22470	20	22470	130	22470	0	22470	210	22470	205	22470	0
22472	420	22472	2000	22472	20	22472	130	22472	0	22472	210	22472	205	22472	0
22474	420	22474	2000	22474	20	22474	130	22474	0	22474	210	22474	205	22474	0
22476	420	22476	2000	22476	20	22476	130	22476	0	22476	210	22476	205	22476	0
22478	420	22478	2000	22478	20	22478	130	22478	0	22478	210	22478	205	22478	0
22480	420	22480	2000	22480	20	22480	130	22480	0	22480	210	22480	205	22480	0
22482	420	22482	2000	22482	20	22482	130	22482	0	22482	210	22482	205	22482	0
22484	420	22484	2000	22484	20	22484	130	22484	0	22484	210	22484	205	22484	0
22486	420	22486	2000	22486	20	22486	130	22486	0	22486	210	22486	205	22486	0
22488	420	22488	2000	22488	20	22488	130	22488	0	22488	210	22488	205	22488	0
22490	420	22490	2000	22490	20	22490	130	22490	0	22490	210	22490	205	22490	0
22492	420	22492	2000	22492	20	22492	130	22492	0	22492	210	22492	205	22492	0
22494	420	22494	2000	22494	20	22494	130	22494	0	22494	210	22494	205	22494	0
22496	420	22496	2000	22496	20	22496	130	22496	0	22496	210	22496	205	22496	0
22498	420	22498	2000	22498	20	22498	130	22498	0	22498	210	22498	205	22498	0
22500	420	22500	2000	22500	20	22500	130	22500	0	22500	210	22500	205	22500	0
22502	420	22502	2000	22502	20	22502	130	22502	0	22502	210	22502	210	22502	0
22504	420	22504	2000	22504	20	22504	130	22504	0	22504	210	22504	210	22504	0
22506	420	22506	2000	22506	20	22506	130	22506	0	22506	210	22506	210	22506	0
22508	420	22508	2000	22508	20	22508	130	22508	0	22508	210	22508	210	22508	0
22510	420	22510	2000	22510	20	22510	130	22510	0	22510	210	22510	210	22510	0
22512	420	22512	2000	22512	20	22512	130	22512	0	22512	210	22512	210	22512	0
22514	420	22514	2000	22514	20	22514	130	22514	0	22514	210	22514	210	22514	0
22516	420	22516	2000	22516	20	22516	130	22516	0	22516	210	22516	210	22516	0
22518	420	22518	2000	22518	20	22518	130	22518	0	22518	210	22518	210	22518	0
22520	420	22520	2000	22520	20	22520	130	22520	0	22520	210	22520	210	22520	0
22522	420	22522	2000	22522	20	22522	130	22522	0	22522	210	22522	210	22522	0
22524	420	22524	2000	22524	20	22524	130	22524	0	22524	210	22524	210	22524	0
22526	420	22526	2000	22526	20	22526	130	22526	0	22526	210	22526	210	22526	0
22528	420	22528	2000	22528	20	22528	130	22528	0	22528	210	22528	210	22528	0
22530	420	22530	2000	22530	20	22530	130	22530	0	22530	210	22530	210	22530	0
22532	420	22532	2000	22532	20	22532	130	22532	0	22532	210	22532	210	22532	0
22534	420	22534	2000	22534	20	22534	130	22534	0	22534	210	22534	210	22534	0
22536	420	22536	2000	22536	20	22536	130	22536	0	22536	210	22536	210	22536	0
22538	420	22538	2000	22538	20	22538	130	22538	0	22538	210	22538	210	22538	0
22540	420	22540	2000	22540	20	22540	130	22540	0	22540	210	22540	210	22540	0
22542	420	22542	2000	22542	20	22542	130	22542	0	22542	210	22542	210	22542	0
22544	420	22544	2000	22544	20	22544	130	22544	0	22544	210	22544	210	22544	0
22546	420	22546	2000	22546	20	22546	130	22546	0	22546	210	22546	210	22546	0
22548	420	22548	2000	22548	20	22548	130	22548	0	22548	210	22548	210	22548	0
22550	420	22550	2000	22550	20	22550	130	22550	0	22550	210	22550	210	22550	0
22552	420	22552	2000	22552	20	22552	130	22552	0	22552	210	22552	210	22552	0
22554	420	22554	2000	22554	20	22554	130	22554	0	22554	210	22554	210	22554	0
22556	420	22556	2000	22556	20	22556	130	22556	0	22556	210	22556	210	22556	0
22558	420	22558	2000	22558	20	22558	130	22558	0	22558	210	22558	210	22558	0
22560	420	22560	2000	22560	20	22560	130	22560	0	22560	210	22560	210	22560	0
22562	420	22562	2000	22562	20	22562	130	22562	0	22562	210	22562	210	22562	0
22564	420	22564	2000	22564	20	22564	130	22564	0	22564	210	22564	210	22564	0
22566	420	22566	2000	22566	20	22566	130	22566	0	22566	210	22566	210	22566	0
22568	420	22568	2000	22568	20	22568	130	22568	0	22568	210	22568	210	22568	0
22570	420	22570	2000	22570	20	22570	130	22570	0	22570	210	22570	210	22570	0
22572	420	22572	2000	22572	20	22572	130	22572	0	22572	210	22572	210	22572	0
22574	420	22574	2000	22574	20	22574	130	22574	0	22574	210	22574	210	22574	0
22576	420	22576	2000	22576	20	22576	130	22576	0	22576	210	22576	210	22576	0
22578	420	22578	2000	22578	20	22578	130	22578	0	22578	210	22578	210	22578	0
22580	420	22580	2000	22580	20	22580	130	22580	0	22580	210	22580	210	22580	0
